Geography	Medium	City	Name	Website	Twitter_Name	Facebook	Instagram	Youtube	Address	Editor	Phone	source	collection_date
ca	Newspaper	Lake Arrowhead, CA	Mountain News	http://www.mountain-news.com	https://twitter.com/TheMountainNews	https://www.facebook.com/pages/The-Mountain-News/112155548837925		https://www.youtube.com/channel/UCSE6hbmod0tqM9QbCpoK5JA	28200 Highway 189 Bldg O-1 Ste 200 Lake Arrowhead, CA 92352-9700	Mary-Justine Lanyon	909-336-3555	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lake Isabella, CA	Kern River Courier	http://kernrivercourier.com		https://www.facebook.com/pages/Kern-River-Courier/113535892000020			PO Box 1145 Lake Isabella, CA 93285-1145	Michael Batelaan	760-376-2860	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lake Isabella, CA	Kern Valley Sun	http://www.kernvalleysun.com	https://twitter.com/kvsun	https://www.facebook.com/KernValleySun		http://www.youtube.com/user/kernvalleysun1959	PO Box 3074 Lake Isabella, CA 93240-3074	Marsha Smith	760-379-3667	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lake Riverside, CA	Black Voice News	http://www.blackvoicenews.com	https://twitter.com/blackvoicenews	https://www.facebook.com/blackvoicenews	https://www.instagram.com/theblackvoicenews/		PO Box 912 Lake Riverside, CA 92502-0912	Lee Ragin	951-682-6070	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lake Riverside, CA	Daily Journal	http://www.dailyjournal.com					3600 Lime St Ste 114 Lake Riverside, CA 92501-0940	David Houston	951-784-0111	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lake Riverside, CA	Press-Enterprise	http://www.pe.com	https://twitter.com/pecom_news	https://www.facebook.com/ThePressEnterprise		http://www.youtube.com/user/pe	1825 Chicago Ave Ste 100 Lake Riverside, CA 92507-2373	Kimberly Guimarin	951-684-1200	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lakeport, CA	Lake County News	http://lakeconews.com	https://twitter.com/lakeconews	https://www.facebook.com/pages/Lake-County-News/143156775604		http://www.youtube.com/user/LakeCoNews	PO Box 305 Lakeport, CA 95453-0305	Elizabeth Larson	707-274-9904	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lakeport, CA	Lake County Record-Bee	http://www.record-bee.com	https://twitter.com/recordbee	https://www.facebook.com/recordbee		https://www.youtube.com/user/LakeCountyPublishing	2150 S Main St Lakeport, CA 95453-5620	Dave Faries	707-263-5636	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lawndale, CA	Lawndale Tribune	http://www.heraldpublications.com/herald/lawndale-tribune	https://twitter.com/heraldpub	https://www.facebook.com/pages/Lawndale-Tribune/233442456680937			500 Center St Lawndale, CA 90245-3201	Heidi Maerker	310-322-1830	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lincoln, CA	Lincoln News Messenger	http://www.lincolnnewsmessenger.com	https://twitter.com/lincolnnm	https://www.facebook.com/lincolnnewsmessenger			553 F St Lincoln, CA 95648-1849	Carol Feineman	916-645-7733	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Linden, CA	Linden Herald	http://lindenherald.com					PO Box 929 Linden, CA 95236-0929	Brian Reilly	209-772-8854	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Livermore, CA	Independent	http://www.independentnews.com		https://www.facebook.com/pages/The-Independent-Newspaper-Livermore-CA/108562409214667			2250 1st St Livermore, CA 94550-3143	Janet Armantrout	925-447-8700	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lodi, CA	Lodi News-Sentinel	http://www.lodinews.com	https://twitter.com/lodinews	https://www.facebook.com/Lodinews	https://www.instagram.com/lodinews/	http://www.youtube.com/user/newssentinel	125 N Church St Lodi, CA 95240-2102	Scott Howell	209-369-2761	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Lompoc, CA	Lompoc Record	http://www.lompocrecord.com	https://twitter.com/LompocRecord	https://www.facebook.com/lompocrecord			PO Box 400 Lompoc, CA 93456-0400	Len Wood	805-925-2691	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Long Beach, CA	Grunion Gazette	http://www.gazettes.com	https://twitter.com/GrunionGazette	https://www.facebook.com/gruniongazette	https://www.instagram.com/gruniongazette/	http://www.youtube.com/user/grunionlb	5225 E 2nd St Long Beach, CA 90803-5326	Harry Saltzgaver	562-433-2000	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Long Beach, CA	Impacto USA	http://www.impactousa.com	https://twitter.com/impacto_usa	https://www.facebook.com/pages/Impacto-USA/228940803824119			21250 Hawthorne Blvd Ste 170 Long Beach, CA 90503-5514	Jose Fuentes-Salinas	866-642-8476	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Long Beach, CA	Long Beach Business Jrnl	http://www.lbbusinessjournal.com		https://www.facebook.com/longbeachbusinessjournal?_rdr=p		http://www.youtube.com/user/LBBusinessJournal	2599 E 28th St Ste 212 Long Beach, CA 90755-2139	George Economides	562-988-1222	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Long Beach, CA	Long Beach Post	http://lbpost.com	https://twitter.com/longbeachpost	https://www.facebook.com/longbeachpost	https://www.instagram.com/longbeachpost/	https://www.youtube.com/user/LBPOST	444 W Ocean Blvd Ste 150 Long Beach, CA 90802-4518	Keeley Smith	562-437-5814	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Long Beach, CA	Long Beach Register	http://www.ocregister.com/sections/city-pages/long-beach	https://twitter.com/ocregister	https://www.facebook.com/ocregister	https://www.instagram.com/orangecountyregister/	http://www.youtube.com/user/theocregister	625 N Grand Ave Long Beach, CA 92701-4347	Frank Pine	877-469-7344	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Long Beach, CA	Press Telegram	http://www.presstelegram.com	https://twitter.com/presstelegram	https://www.facebook.com/presstelegram		http://www.youtube.com/user/onlinelbpt	727 Pine Ave Long Beach, CA 90813-4321	Frank Pine	562-435-1161	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Long Beach, CA	Random Lengths News	http://www.randomlengthsnews.com	https://twitter.com/RandomLengths	https://www.facebook.com/RandomLengthsNews	https://www.instagram.com/randomlengthsnews/	https://www.youtube.com/channel/UCNoG05pkGhbTAsfBihG4ryw	1300 S Pacific Ave Long Beach, CA 90731-4108	Terelle Jerricks	310-519-1016	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Loomis, CA	Loomis News	http://www.theloomisnews.com	https://twitter.com/TheLoomisNews	https://www.facebook.com/TheLoomisNews			3550 Taylor Rd Loomis, CA 95650-9501	Carol Feineman	916-652-7939	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Altos, CA	Los Altos Town Crier	http://www.losaltosonline.com	https://twitter.com/latc	https://www.facebook.com/LosAltosTownCrier	https://www.instagram.com/losaltostowncrier/	http://www.youtube.com/user/latcmedia	138 Main St Los Altos, CA 94022-2905	Bruce Barton	650-948-9000	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Asian Journal	http://asianjournal.com	https://twitter.com/AsianJournalCom	https://www.facebook.com/AsianJournalPublications			1210 S Brand Blvd Los Angeles, CA 91204-2615	Momar Visaya	818-502-0651	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Balita	http://www.balita.com	https://twitter.com/weekendbalita	https://www.facebook.com/BalitaMedia			520 E Wilson Ave Ste 210 Los Angeles, CA 91206-4374	Luchie Mendoza Allen	818-552-4503	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Daily Journal	http://www.dailyjournal.com	https://twitter.com/Jobs4Lawyers	https://www.facebook.com/DailyJournalCorp/			915 E 1st St Los Angeles, CA 90012-4050	David Houston	213-229-5300	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Dia a Dia News	http://diaadianews.com	https://twitter.com/DiaADiaNewsLax	https://www.facebook.com/periodicodiaadia			3324 Wilshire Blvd Ste 739 Los Angeles, CA 90010-1769	Carlos Martinez Herrera	213-674-8549	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Eastside Sun	http://egpnews.com/category/editions/eastside-sun	https://twitter.com/egpnews	https://www.facebook.com/pages/Eastern-Group-Publications/146212265407642			161 S Avenue 24 Los Angeles, CA 90031-2247	Dolores Sanchez	323 221-1092	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Hollywood Reporter	http://www.hollywoodreporter.com	https://twitter.com/thr	https://www.facebook.com/HollywoodReporter	https://www.instagram.com/hollywoodreporter/	http://www.youtube.com/thrnetwork	5700 Wilshire Blvd Ste 500 Los Angeles, CA 90036-3767	Janice Min	323-525-2000	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Hoy Los Angeles	http://hoylosangeles.com	https://twitter.com/hoylosangeles	https://www.facebook.com/hoylosangeles		http://www.youtube.com/user/HoyLosAngelesEnLinea	202 W 1st St Fl 3 Los Angeles, CA 90012-4299	Alejandro Maciel	213-237-4361	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Investor's Business Daily	http://www.investors.com	https://twitter.com/ibdeditorials	https://www.facebook.com/investorsbusinessdaily		http://www.youtube.com/user/IBDTV	12655 Beatrice St Los Angeles, CA 90066-7300	Chris Gessel	310-448-6000	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Jewish Journal of Greater LA	http://www.jewishjournal.com	https://twitter.com/JewishJournal	https://www.facebook.com/JewishJournal/	https://www.instagram.com/jewishjournal/	http://www.youtube.com/user/jewishjournal	3250 Wilshire Blvd Ste 1250 Los Angeles, CA 90010-1601	Rob Eshman	213-368-1661	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Jewish Observer	http://www.jewishobserver-la.com					PO Box 261661 Los Angeles, CA 91426-1661	Liz Reuben	818-996-1220	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Korea Times	http://www.koreatimes.com	https://twitter.com/koreatimes	https://www.facebook.com/koreatimes			4525 Wilshire Blvd Los Angeles, CA 90010-3837	Ki Jun Kwon	323-692-2000	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	L.A. Weekly	http://www.laweekly.com	https://twitter.com/LAWEEKLY	https://www.facebook.com/LAWeekly	https://www.instagram.com/laweekly/		3861 Sepulveda Blvd Los Angeles, CA 90230-4605	Mara Shalhoup	310-574-7100	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	LA Downtown News	http://www.ladowntownnews.com	https://twitter.com/DowntownNews	https://www.facebook.com/L.A.DowntownNews	https://www.instagram.com/ladowntownnews/	http://www.youtube.com/user/LADowntownNews1	1264 W 1st St Los Angeles, CA 90026-5831	Sue Laris	213-481-1448	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	La Opinion	http://www.laopinion.com	https://twitter.com/LaOpinionLA	https://www.facebook.com/LaOpinionLA	https://www.instagram.com/laopinionla/	https://www.youtube.com/user/LaOpinionLA	915 Wilshire Blvd Ste 800 Los Angeles, CA 90017-3488	Henrik Rehbinder	213-622-8332	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	La Prensa de Los Angeles	http://laprensadelosangeles.com		https://www.facebook.com/laprensadelosangeles		http://www.youtube.com/user/laprensaLPLA2008	8033 W Sunset Blvd Ste 704 Los Angeles, CA 90046-2401	Gloriana Guillen	323-289-5067	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	LA Watts Times	http://www.lawattstimes.com	https://twitter.com/LAWattsTimes	https://www.facebook.com/pages/LA-Watts-Times-Weekender-Newspaper/229792685088			3800 Crenshaw Blvd Los Angeles, CA 90008-1813	Kenneth D. Miller	323-299-3800	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Larchmont Chronicle	http://larchmontchronicle.com		https://www.facebook.com/LarchmontChronicle			606 N Larchmont Blvd Ste 103 Los Angeles, CA 90004-1309	John H. Welborne	323-462-2241	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Los Angeles Business Journal	http://www.labusinessjournal.com	https://twitter.com/LABJcommunity	https://www.facebook.com/LABusinessJournal		https://www.youtube.com/channel/UCaMJuQv7-bK53w06f7Ogx4A	5700 Wilshire Blvd Ste 170 Los Angeles, CA 90036-7205	Jonathan Diamond	323-549-5225	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Los Angeles Daily	http://www.dailynews.com	https://twitter.com/ladailynews	https://www.facebook.com/ladailynews	https://www.instagram.com/ladailynews/		21860 Burbank Blvd Ste 200 Los Angeles, CA 91367-7439	Frank Pine	818-713-3000	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Los Angeles Sentinel	http://lasentinel.net	https://twitter.com/thelasentinel	https://www.facebook.com/LASentinelNewspaper	https://www.instagram.com/lasentinelnewspaper/	http://www.youtube.com/user/lasentinelnews	3800 Crenshaw Blvd Los Angeles, CA 90008-1813	Brandon Brooks	323-299-3800	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Los Angeles Times	http://www.latimes.com	https://twitter.com/latimes	https://www.facebook.com/latimes	https://www.instagram.com/latimes/	http://www.youtube.com/user/losangelestimes	202 W 1st St Los Angeles, CA 90012-4299	Davan Maharaj	213-237-5000	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Los Angeles Wave	http://wavenewspapers.com		https://www.facebook.com/LosAngelesWave		http://www.youtube.com/user/LosAngelesWaveNews	3731 Wilshire Blvd Ste 840 Los Angeles, CA 90010-2851	Don Wanlass	323-556-5720	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Metropolitan News Enterprise	http://metnews.com					PO Box 60859 Los Angeles, CA 90060-0859	Roger Grace	213-346-0033	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Palisadian Post	https://palipost.com	https://twitter.com/PalisadianPost	https://www.facebook.com/palisadian.post	https://www.instagram.com/palisadianpost/	https://www.youtube.com/user/PaliPost	881 Alma Real Dr Ste 213 Los Angeles, CA 90272-3737	John Harlow	310-454-1321	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Park LaBrea/Beverly Press	http://beverlypress.com	https://twitter.com/BeverlyPress	https://www.facebook.com/pages/Park-Labrea-News-Beverly-Press/217261125063038			PO Box 36036 Los Angeles, CA 90036-0036	Michael Villalpando	323-933-5518	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Angeles, CA	Variety Daily	http://variety.com	https://twitter.com/variety	https://www.facebook.com/Variety	https://www.instagram.com/variety/	http://www.youtube.com/user/Variety	11175 Santa Monica Blvd Los Angeles, CA 90025-3330	Steven Gaydos	323-617-9100	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Banos, CA	Los Banos Enterprise	http://www.losbanosenterprise.com		https://www.facebook.com/pages/Los-Banos-Enterprise/116380515056612			907 6th St Los Banos, CA 93635-4215	Gene Lieb	209-826-3831	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Los Gatos, CA	Los Gatos Weekly-Times	http://www.mercurynews.com/los-gatos		https://www.facebook.com/lgweeklytimes	https://www.instagram.com/mercnews/	https://www.youtube.com/user/Mercurynews/videos	4 N 2nd St Ste 800 Los Gatos, CA 95113-1308	Mario Dianda	408-920-5000	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Loyalton, CA	Sierra Booster	http://www.sierrabooster.com					PO Box 8 Loyalton, CA 96118-0008	Jan Buck	530-993-4379	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Malibu, CA	Malibu Surfside News	http://www.malibusurfsidenews.com	https://twitter.com/malibunews	https://www.facebook.com/malibu.news			28990 Pacific Coast Hwy Ste 108 Malibu, CA 90265-3936	Joe Coughlin	310-457-2112	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Malibu, CA	Malibu Times	http://www.malibutimes.com	https://twitter.com/TheMalibuTimes	https://www.facebook.com/MalibuTimes	https://www.instagram.com/malibutimes/	http://www.youtube.com/channel/UCAIUiO00slCsccZfYeeVbaw	3864 Las Flores Canyon Rd Malibu, CA 90265-5239	Emily Sawicki	310-456-5507	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Mammoth Lakes, CA	Mammoth Times	http://mammothtimes.com	https://twitter.com/MamTimes	https://www.facebook.com/pages/Mammoth-Times/132219606813425		https://www.youtube.com/channel/UCgqdgI7yETxwyuY0HJPvj0Q	PO Box 3929 Mammoth Lakes, CA 93546-3929	Mike Gervais	760-934-3929	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Manhattan Beach, CA	Manhattan Beach Sun	http://www.heraldpublications.com/herald/manhattan-beach-sun	https://twitter.com/heraldpub				500 Center St Manhattan Beach, CA 90245-3201	Heidi Maerker	310-322-1830	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Manteca, CA	Manteca Bulletin	http://www.mantecabulletin.com	https://twitter.com/mantecabulletin	https://www.facebook.com/mantecabulletin	https://www.instagram.com/mantecabulletin/	https://www.youtube.com/user/MantecaBulletin	531 E Yosemite Ave Manteca, CA 95336-5806	Dennis Wyatt	209-249-3500	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Marina del Rey, CA	Argonaut	http://argonautnews.com	https://twitter.com/ArgonautNews	https://www.facebook.com/TheArgonautNewspaper		https://www.youtube.com/channel/UChpZkdzY2R0s0xBvLvevuyQ	5301 Beethoven St Ste 183 Marina del Rey, CA 90066-7066	Joe Piasecki	310-822-1629	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Mariposa, CA	Mariposa Gazette	http://www.mariposagazette.com		https://www.facebook.com/pages/Mariposa-Gazette/172832756128826			PO Box 38 Mariposa, CA 95338-0038	R.D. Tucker	209-966-2500	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Martinez, CA	Community Focus	http://www.ourcommunityfocus.com		https://www.facebook.com/communityfocus/			6680 Alhambra Ave # 132 Martinez, CA 94553-6105	Alison Clary	925-335-6397	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Martinez, CA	Martinez News-Gazette	http://martinezgazette.com	https://twitter.com/MartinezGazette	https://www.facebook.com/martinez.newsgazette	https://www.instagram.com/martineznewsgazette/	http://www.youtube.com/user/MartinezGazette	802 Alhambra Ave Martinez, CA 94553-1604	Erin Clark	925-228-6400	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Marysville, CA	Appeal-Democrat	http://www.appeal-democrat.com	https://twitter.com/appealdemocrat	https://www.facebook.com/appealdemocrat		http://www.youtube.com/user/appealdemocrat	1530 Ellis Lake Dr Marysville, CA 95901-4258	Steve Miller	530-749-4700	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	McKinleyville, CA	McKinleyville Press	http://mckinleyvillepress.com					1660 Central Ave Ste F McKinleyville, CA 95519-4378	Jack Durham	707-826-7000	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Mendocino, CA	Mendocino Beacon	http://www.mendocinobeacon.com	https://twitter.com/mendocinobeacon	https://www.facebook.com/MendocinoBeacon		http://www.youtube.com/user/MendocinoBeacon	690 S Main St Mendocino, CA 95437-5108	Chris Calder	707-964-5642	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Menlo Park, CA	Almanac	http://www.almanacnews.com	https://twitter.com/AlmanacNews	https://www.facebook.com/AlmanacNews		https://www.youtube.com/user/almanacmp	450 Cambridge Ave Menlo Park, CA 94306-1507	Richard Hine	650-854-2626	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Merced, CA	Merced County Times	http://mercedcountytimes.net		https://www.facebook.com/merced.county.times		https://www.youtube.com/user/MercedCountyTimes	2221 K St Merced, CA 95340-3868	John Whitaker	209-358-5311	usnpl.com	2023-05-17 15:42:39.278164
ca	Newspaper	Merced, CA	Merced Sun-Star	http://www.mercedsunstar.com	https://twitter.com/mercedsunstar	https://www.facebook.com/mercedsunstar		http://www.youtube.com/user/mercedsunstar	3033 G St Merced, CA 95340-2108	Michelle Morgante	209-722-1511	usnpl.com	2023-05-17 15:42:39.278164
